Id,SalePrice
1461,111047.73989814013
1462,162126.14232528218
1463,176770.731649207
1464,190682.40166293937
1465,204011.4883234386
1466,171968.9777096231
1467,178738.60585751588
1468,160894.9197550612
1469,189311.3414823284
1470,120420.62612252055
1471,175136.6988499085
1472,98190.88954009138
1473,95084.60554814337
1474,150180.1258842277
1475,121899.70569506474
1476,365666.8976849394
1477,254524.67881466268
1478,299100.0843194095
1479,276688.4047915016
1480,495225.3271321731
1481,325906.3065220969
1482,213574.94297364843
1483,170272.33658022908
1484,166452.95191201434
1485,185010.5932003524
1486,191380.90489832894
1487,359449.0557070839
1488,226573.42128710696
1489,192458.3018576664
1490,228003.67120997928
1491,187849.682740371
1492,92789.85094518296
1493,192556.19492170395
1494,301939.26952107885
1495,314280.4374346075
1496,235139.8093788501
1497,174296.7895857698
1498,166524.22060216087
1499,172109.41435303036
1500,159969.0671844072
1501,165687.28832353716
1502,154404.8074362611
1503,232521.03671792618
1504,248627.01740299058
1505,227106.32932279195
1506,190655.13326309447
1507,254825.91466401969
1508,203621.99491191577
1509,158080.53988131182
1510,143463.89131514446
1511,148494.93232356943
1512,169330.9894530332
1513,140322.65145050065
1514,161760.59990260052
1515,180652.05155234158
1516,142312.88353580225
1517,161975.0119632291
1518,131341.67506605215
1519,201693.82407095534
1520,128206.04482301977
1521,126863.28874897269
1522,177084.13190262922
1523,111372.43170297386
1524,109362.82580995739
1525,115125.00588006379
1526,109339.12578797282
1527,112700.6470293547
1528,139276.53891428368
1529,144912.994530498
1530,171680.0776921915
1531,122949.43683260049
1532,92534.43239647301
1533,129957.91150688632
1534,112518.21694902124
1535,141909.3645051451
1536,109650.2018407116
1537,63153.36984969344
1538,136764.53264425168
1539,167550.40094547623
1540,88189.23681139723
1541,125630.22998073537
1542,138420.20243785335
1543,177928.88756839358
1544,76103.0017816261
1545,109982.82746552175
1546,135251.12272667643
1547,119619.09006024865
1548,120410.55753398653
1549,106139.93014313657
1550,138708.96403961617
1551,101555.58388796746
1552,142817.5819012638
1553,140106.38774990875
1554,120350.76352357428
1555,168352.76757148496
1556,96152.77700797394
1557,105452.2406331141
1558,102590.25805480842
1559,86965.19440341763
1560,139388.50551057537
1561,112656.79138537997
1562,132778.53208012253
1563,120947.01440064459
1564,166795.11831346754
1565,161706.4729341542
1566,229430.80220937222
1567,84612.83998889041
1568,246717.8188410953
1569,151133.8983379756
1570,134555.38008091584
1571,109203.79049392178
1572,140450.81820876556
1573,212877.8192447014
1574,129768.24376098611
1575,229159.13933288367
1576,245010.88500541192
1577,168869.69215768593
1578,166079.69547182875
1579,131885.85927318136
1580,191918.3572671681
1581,148752.9468163345
1582,130650.93139667707
1583,303580.80908577767
1584,230348.7941675003
1585,137470.88399039712
1586,68619.27623122455
1587,105114.11698666032
1588,143358.91052705585
1589,102207.97047624929
1590,130585.64647956826
1591,98332.25464077482
1592,105532.7015188325
1593,126011.35988198244
1594,112586.23424848443
1595,113326.10212562622
1596,228944.3140632613
1597,185871.30619912542
1598,192176.00020930712
1599,157288.1475188343
1600,153550.24024058337
1601,65232.37229834528
1602,121604.46907889265
1603,63568.40400158362
1604,230615.6777693035
1605,233349.68483870363
1606,160748.5100889911
1607,183329.26376843633
1608,213951.019311525
1609,186884.01191862588
1610,150777.79983084436
1611,140834.05915963798
1612,163532.4315276641
1613,161635.8848642029
1614,119324.43785511043
1615,87098.93235688683
1616,82849.55495897295
1617,87297.63152436141
1618,123963.78427709761
1619,132791.22692516368
1620,184895.49200016249
1621,136031.7047628272
1622,145585.86856096168
1623,265259.38496316184
1624,208951.85864124692
1625,103670.09898027286
1626,172479.99275605803
1627,190630.39218176506
1628,271510.67598056514
1629,173307.23935844906
1630,346290.70203079766
1631,216898.43015779852
1632,236683.74932208084
1633,171778.4026820158
1634,180326.69514976838
1635,177366.50033830613
1636,154068.84716044372
1637,195587.94232862882
1638,197062.57290656213
1639,179658.43286366016
1640,241383.6251993233
1641,182723.44902549323
1642,233734.2353919647
1643,231949.86023169226
1644,235982.3728611569
1645,234127.03352153488
1646,168096.76834779535
1647,159514.33369682022
1648,127453.21997048592
1649,130228.35479291553
1650,113797.91972336704
1651,121032.4196305526
1652,97169.52393723295
1653,96872.36528029932
1654,154607.7095745155
1655,148159.31014671508
1656,144861.77656304906
1657,153132.01629828772
1658,151113.01318391613
1659,124104.56796569936
1660,152348.21072672287
1661,482070.3112647999
1662,401514.5497534919
1663,364952.395163061
1664,550659.0300725542
1665,297099.2780824952
1666,354118.7421088504
1667,376732.2119928746
1668,335472.222614891
1669,313661.2723533629
1670,343731.8689487248
1671,270948.4276672576
1672,440633.59336794156
1673,300765.7298572831
1674,243673.07101845925
1675,199753.62136408337
1676,203542.4380949137
1677,222918.77963658143
1678,446462.18949489534
1679,381086.5810862407
1680,329868.9558086378
1681,245918.81007620605
1682,316165.9627335891
1683,196654.71475778558
1684,194826.21130959044
1685,173491.92696686677
1686,171698.84450551344
1687,171596.39328288924
1688,186358.81542693308
1689,195797.55591040407
1690,198359.4126195267
1691,190183.41516986914
1692,254280.27152564962
1693,169987.99119521808
1694,178926.01985327888
1695,166527.75487812812
1696,281625.7431781943
1697,165158.27584626942
1698,379899.3351852635
1699,341490.26130135695
1700,266186.6584112252
1701,287133.39093068807
1702,244456.82313325375
1703,247415.74849951206
1704,270366.37405549607
1705,228821.907561595
1706,418835.15561760636
1707,207501.7559993676
1708,199536.91188542062
1709,268913.1359568678
1710,209621.75473235114
1711,285845.40202144964
1712,255627.9819898222
1713,267202.74966774136
1714,231993.03380401316
1715,204905.72459401164
1716,174218.14477577733
1717,185589.62094494223
1718,132059.29047309727
1719,197210.5095905186
1720,228982.71764438017
1721,164882.87076622926
1722,123415.47403715806
1723,155672.12606212357
1724,197798.29214073857
1725,234585.5573728426
1726,185115.17826828573
1727,149635.96329789454
1728,176763.34820351
1729,151762.673687271
1730,146633.50882315697
1731,120956.26415958581
1732,126260.20649497535
1733,110337.00577722973
1734,117785.53699847136
1735,125906.03313674389
1736,104001.13553679323
1737,317848.21286848735
1738,249858.92383219473
1739,243966.6507580797
1740,217751.72100354073
1741,186650.70766334218
1742,165026.23596428064
1743,185002.3693492978
1744,321362.95556955715
1745,204472.59109792713
1746,199559.95659702446
1747,237944.88825740915
1748,242825.83519229223
1749,156046.2828661924
1750,130008.93433652855
1751,259625.91999422663
1752,112055.48707916363
1753,146785.65736643958
1754,210375.23433713734
1755,170725.72108276535
1756,124524.65861579112
1757,114847.00527511929
1758,145103.03036423572
1759,145806.74012108357
1760,170097.63533469368
1761,156777.35052558637
1762,166452.66712237638
1763,173989.97967547955
1764,117458.91485442093
1765,154715.7272743959
1766,193758.34100715318
1767,211521.69388746153
1768,132087.65864632162
1769,161820.5588728833
1770,145454.02635982796
1771,116733.98729140019
1772,134818.72212522526
1773,125279.26606482759
1774,154618.67972176196
1775,131459.40875792605
1776,128557.06865343591
1777,104441.07899485395
1778,135291.5003870025
1779,124756.80028369387
1780,171196.796537633
1781,121871.57722404918
1782,84996.61357411562
1783,154615.18333946067
1784,111517.37960776016
1785,115618.37293448354
1786,158280.97543343107
1787,160711.56254354157
1788,65872.2934246301
1789,96256.60904278125
1790,100387.66745586207
1791,188364.90550481723
1792,141603.57019736702
1793,117707.86265626483
1794,147522.04916795748
1795,131565.64829231222
1796,122654.61271533968
1797,120034.18687050407
1798,116850.23116830358
1799,110764.64130781766
1800,124474.77002722699
1801,129700.88083823482
1802,139044.15683378762
1803,146504.80768678017
1804,132318.73684095326
1805,135996.03296371276
1806,122744.34782864992
1807,126743.8028704539
1808,121208.4010462078
1809,116852.05859069627
1810,132148.0267872339
1811,66003.13016353789
1812,94237.14753920399
1813,119589.9811010104
1814,92154.37683503615
1815,61901.58615358768
1816,93912.21786232303
1817,116531.46616061321
1818,146891.73069630025
1819,133063.69325063803
1820,79738.78051139867
1821,112748.83866689028
1822,154695.47272226264
1823,53268.3883215817
1824,108436.32251755254
1825,142146.13554190253
1826,107934.53775947033
1827,101530.78291585005
1828,111383.63696484712
1829,110960.55467474225
1830,136224.02068513853
1831,129987.26316894442
1832,86841.21183516846
1833,116529.53029198611
1834,121268.91230047606
1835,115394.32106149629
1836,105383.02022884916
1837,76246.16317134247
1838,122308.50166358362
1839,103378.93469683726
1840,145864.11425339905
1841,141727.8605567016
1842,101783.87620887892
1843,128116.99443580554
1844,145528.75939759327
1845,155460.9424856685
1846,156661.31120901825
1847,177082.19963873798
1848,58483.77022002578
1849,97635.87498764222
1850,115793.60403144133
1851,141063.34815869975
1852,123894.73395076577
1853,128917.07569726944
1854,152424.77424388207
1855,139252.16195341854
1856,236763.68528077376
1857,163635.47921124226
1858,140998.1182716598
1859,118589.58509184147
1860,162391.4573933956
1861,118109.06239715585
1862,327463.4925925335
1863,311240.8559834404
1864,311262.60632894316
1865,325977.09891466866
1866,301855.53049475775
1867,224528.476602662
1868,280673.67352266714
1869,202202.40862993893
1870,218659.443161072
1871,237755.08622661745
1872,174823.97845344048
1873,230580.07170791837
1874,137893.8675049989
1875,201223.3027116689
1876,195520.62852064095
1877,205874.64553832755
1878,197726.8006338286
1879,129877.5662597501
1880,124866.4476523265
1881,252221.19687085014
1882,241006.94693140994
1883,181727.8851528146
1884,199242.02273505245
1885,230178.95708858696
1886,274608.410937332
1887,213036.75442285193
1888,273828.2470766063
1889,167276.37236391017
1890,114050.91949751366
1891,125646.72090620163
1892,101225.069005362
1893,121008.19676943286
1894,124881.14546597576
1895,122936.82557445519
1896,132103.3659193334
1897,113498.9233523961
1898,116488.83387505263
1899,164566.67920428084
1900,136972.7864639944
1901,155861.85224327724
1902,151783.27442414805
1903,230503.48092104335
1904,130854.58881147666
1905,180816.47791190076
1906,101684.31277460848
1907,211483.13981885865
1908,112016.38708777695
1909,132281.51500206662
1910,119546.43276284308
1911,193657.77226415006
1912,268872.73565476824
1913,149225.5993553593
1914,64696.66077063128
1915,262783.34060136165
1916,48979.380369903716
1917,229047.6623411698
1918,143998.35465774784
1919,176223.21517948297
1920,149297.59627687963
1921,371278.53485046915
1922,302089.2416399408
1923,231577.2523413847
1924,247357.38366455652
1925,205118.5609117206
1926,362912.496502405
1927,124892.9562332112
1928,158631.08672557664
1929,116655.32919639612
1930,130527.78796670433
1931,143413.0181128094
1932,134824.9097892707
1933,169192.19167111034
1934,179239.57286005458
1935,165219.67501207878
1936,183873.9184437115
1937,175897.15816189608
1938,160666.5293989664
1939,224429.67354527963
1940,201517.7366962973
1941,167052.41208021567
1942,181566.58100076937
1943,212090.9159153931
1944,337812.6459233839
1945,355360.56004063017
1946,154556.24926107045
1947,300784.6154958629
1948,180967.87722385096
1949,245447.897898295
1950,173177.8653911541
1951,261154.30535471285
1952,204175.45511868942
1953,175982.20589977683
1954,172110.02125731073
1955,124371.10275860355
1956,330437.8672801984
1957,150999.94569593237
1958,305632.4302579194
1959,142633.09626302894
1960,105294.77430466114
1961,127133.8430243078
1962,97687.80214829902
1963,103070.39838392459
1964,101938.41292078863
1965,147173.51664606124
1966,134589.4460893649
1967,305661.8329799141
1968,421504.32124882995
1969,358201.58910345525
1970,417684.7922927278
1971,504412.10604343284
1972,378533.2705139027
1973,278021.3689174133
1974,330592.39816976554
1975,500804.98496917496
1976,278658.2189772296
1977,366033.95187398006
1978,350472.515146742
1979,326082.9791978511
1980,206425.05071335653
1981,353963.41808955965
1982,230920.39071718274
1983,212266.17065407036
1984,184773.08298776182
1985,228370.41513216775
1986,210928.89160572592
1987,186686.8147171566
1988,175551.280577049
1989,189944.37205561996
1990,207929.54672736983
1991,233551.46264561426
1992,206741.16311616867
1993,179014.38119369824
1994,230839.12650270874
1995,181696.73800733447
1996,264989.688069425
1997,323672.9336983554
1998,325765.52171554044
1999,312707.21915480506
2000,320009.9592378999
2001,317197.2186374712
2002,229470.52418638917
2003,243859.99791928477
2004,295242.95112630335
2005,214179.20996860036
2006,220074.71254680658
2007,244006.2370933984
2008,210406.4075529515
2009,190200.62574524488
2010,189843.34803771024
2011,141363.08694563305
2012,168814.53010508302
2013,170045.72685406334
2014,178594.5918884712
2015,197382.32329318667
2016,183299.45566978253
2017,189897.5299346612
2018,132502.96571470902
2019,135848.64535536643
2020,92845.64718744198
2021,110868.18507144533
2022,181743.20258610309
2023,147454.36643468123
2024,310118.804692327
2025,414348.5856105656
2026,169785.80196556103
2027,161804.90027061343
2028,154405.09955982323
2029,165622.17620456152
2030,266009.5367263565
2031,238491.29095854927
2032,253678.15210305294
2033,254881.00268052315
2034,183716.921534233
2035,215393.9944785627
2036,206651.84277536243
2037,213107.95536300243
2038,308963.36353505094
2039,218665.49664246308
2040,329275.3189959021
2041,281994.1669024347
2042,204555.241385111
2043,180981.9657385743
2044,182477.85760003474
2045,207313.78909950444
2046,153487.28077955134
2047,135506.1016491867
2048,142597.08027202947
2049,150436.49801468823
2050,182551.62669671862
2051,109645.42313860977
2052,127474.11700315331
2053,147242.9542463028
2054,84827.60848800722
2055,134552.30399193492
2056,142813.07712432585
2057,116798.85823186387
2058,200793.2471961625
2059,140536.58972858088
2060,172948.5657034001
2061,170481.62420158103
2062,127727.91870852094
2063,113502.25429572319
2064,135044.96420208627
2065,102757.76337095592
2066,165750.49835071317
